FIPS,f15m_ndays_pctlocal,PctPopUrban,HMI,MedAge,PctWNL,PctMBSA
50027,0.699,0.244,52460,45.8,95.5,0.402
51001,0.525,0,39328,44.7,61.1,0.296
51003,0.647,0.55,67725,38.2,77.9,0.535
51005,0.597,0.476,44848,45.8,92.6,0.312
51007,0.229,0,52885,42.7,72.8,0.262
51009,0.722,0.363,44945,42,75.7,0.283
51011,0.673,0,50167,42.8,76.7,0.287
51013,0.855,1,103208,33.4,64,0.668
51015,0.391,0.336,52027,42.9,92.2,0.3
51017,0.273,0,51365,47.5,92.2,0.218
51019,0.767,0.216,57596,44.3,90.3,0.343
51021,0.585,0,42139,43.6,95.2,0.297
51023,0.443,0.359,65935,44.9,94.2,0.381
51025,0.496,0.245,36293,41.3,39.8,0.226
51027,0.837,0,29848,43.8,96.3,0.238
51029,0.657,0,38648,41.7,61.2,0.282
51031,0.498,0.389,47162,41.1,81.3,0.318
51033,0.25,0.216,57218,38.9,63.6,0.296
51035,0.162,0.029,32853,44.7,95.9,0.222
51036,0.396,0,48428,46.6,40.5,0.235
51037,0.923,0,33015,43.7,66.6,0.24
51041,0.774,0.941,72088,37.6,65.4,0.425
51043,0.476,0.305,77597,44.9,88.3,0.438
51045,0.569,0,47806,44.8,98.3,0.284
51047,0.76,0.381,64423,38.2,71.7,0.354
51049,0.57,0.04,40557,41.6,63.2,0.269
51051,0.035,0,33318,43,98.4,0.257
51053,0.245,0.288,52027,40.7,62.9,0.276
51057,0.558,0.227,44885,43.2,56,0.2
51059,0.826,0.986,110292,37.3,54.6,0.559
51061,0.678,0.425,88409,41.3,81.9,0.439
51063,0.403,0,44618,43.6,94.1,0.292
51065,0.815,0.371,68288,41.1,79.1,0.41
51067,0.926,0.108,45624,44.1,87.4,0.314
51069,0.757,0.552,68424,39.1,86.3,0.393
51071,0.586,0.337,45141,43.2,95.9,0.3
51073,0.692,0.354,60519,42.6,85.7,0.317
51075,0.643,0.03,80976,45.2,76.4,0.505
51077,0.417,0.001,30710,46.7,94.2,0.224
51079,0.194,0.488,59358,39.3,85.8,0.337
51081,0.159,0.13,39697,40.9,37.8,0.18
51083,0.7,0.229,34659,44.7,60.2,0.3
51085,0.583,0.609,75070,41,85.5,0.44
51087,0.796,0.957,61048,37.5,56.9,0.429
51089,0.178,0.393,34984,44.7,71.5,0.244
51091,0.526,0,49625,52.5,98.4,0.337
51093,0.067,0.426,63942,43.8,70.8,0.36
51095,0.664,0.841,76960,44.9,77.7,0.452
51097,0.047,0,48372,45.2,65.5,0.246
51099,0.328,0.268,81753,36.6,74.6,0.449
51101,0.185,0.168,62670,39.4,76,0.269
51103,0.651,0,49248,54.1,69.6,0.29
51105,0.92,0.004,31308,41.2,93.4,0.27
51107,0.757,0.874,122238,34.8,62.4,0.565
51109,0.475,0,54518,42.6,77.1,0.324
51111,0.404,0,35237,43.8,59.9,0.269
51113,0.387,0,53459,44.1,85.6,0.314
51115,0.328,0,55192,50.1,87.3,0.364
51117,0.797,0.222,36261,45.8,58.7,0.279
51119,0.561,0,53309,51,78.5,0.331
51121,0.812,0.751,45543,26.6,85.9,0.453
51125,0.476,0,48789,47.6,81.8,0.342
51127,0.091,0,70618,42.4,80.3,0.363
51131,0.188,0,33635,47.8,54.5,0.34
51133,0.526,0,51342,53.6,70.1,0.299
51135,0.294,0.477,36607,41.4,55.5,0.235
51137,0.63,0.422,60287,42.6,80.7,0.328
51139,0.34,0.198,42906,43,95.1,0.261
51141,0.439,0,34864,46.8,90.2,0.244
51143,0.716,0.144,42143,44.2,74.4,0.258
51145,0.272,0.003,76548,41.6,82.8,0.396
51147,0.374,0.368,37436,30.9,62.2,0.295
51149,0.266,0.466,63074,38,58.3,0.365
51153,0.775,0.958,98071,33.5,48.7,0.436
51155,0.475,0.531,44312,44.1,91.7,0.282
51157,0.348,0,56438,47.5,90.2,0.378
51159,0.18,0,47083,43.5,62.2,0.274
51161,0.582,0.815,60795,43.3,88.6,0.419
51163,0.432,0.084,48313,46.5,93.8,0.296
51165,0.442,0.407,52195,40.4,91.3,0.302
51167,0.975,0.118,33872,43,97.4,0.269
51169,0.89,0.179,38355,44.7,97.4,0.23
51171,0.242,0.334,49625,43.1,90.2,0.269
51173,0.26,0.247,37239,43.1,95.1,0.291
51175,0.727,0.02,46150,44.3,60,0.276
51177,0.538,0.677,78345,36.4,72,0.39
51179,0.502,0.802,97110,34.6,67.8,0.458
51181,0.143,0,47292,45,50.8,0.211
51183,0.792,0,39635,40.6,38.6,0.22
51185,0.916,0.481,35693,43.2,94.7,0.284
51187,0.327,0.496,61610,39.7,88.7,0.323
51191,0.525,0.283,41897,43.7,96.2,0.339
51193,0.624,0.212,49157,46.6,63.5,0.281
51195,0.885,0.433,36218,39,92.4,0.276
51197,0.164,0.247,41275,43.2,94.6,0.281
51199,0.542,0.939,82073,39.4,74,0.49
51510,0.756,1,85706,35.6,53.5,0.58
51515,0.216,0.979,35593,42.9,75.1,0.353
51520,0.597,1,32221,41.3,90.3,0.291
51530,0,0.961,36591,37.6,90,0.2
51540,0.82,1,44601,27.8,66.3,0.506
51550,0.733,0.924,69743,37,60.4,0.398
51570,0.527,1,50835,41.9,80.5,0.327
51580,0.843,1,34319,42.9,83.1,0.211
51590,0.601,0.955,30786,42.6,46.7,0.289
51595,0.536,0.937,32155,37.9,31.2,0.311
51600,0.709,1,97242,39.1,61.4,0.507
51610,0.613,1,120000,39,73.7,0.687
51620,0.176,0.967,31928,40.7,38.8,0.309
51630,0.383,0.988,47040,28.8,60.8,0.4
51640,0.967,0.863,30325,42.4,78.1,0.254
51650,0.381,0.998,50705,35.5,41,0.33
51660,0.86,1,38048,22.7,72.4,0.316
51670,0,1,37933,36.5,53.1,0.235
51678,0.468,1,36505,22.8,82.5,0.415
51680,0.86,0.973,38138,30.3,63,0.362
51683,0.837,1,71036,32.1,47.6,0.328
51685,0.909,1,71227,30.9,42.5,0.287
51690,0.859,1,28116,43.6,48.5,0.267
51700,0.785,1,51027,32.3,46,0.328
51710,0.777,1,44747,29.7,44.3,0.315
51720,0.738,0.974,39416,40,87.9,0.324
51730,0.791,0.979,34424,39.8,15.1,0.259
51735,0.857,0.935,81892,43.5,93.8,0.483
51740,0.952,1,46166,35.7,40.3,0.299
51750,0.263,0.971,30714,22.4,85.8,0.336
51760,0.926,1,40496,32,39.1,0.389
51770,0.774,1,38145,38.5,61.9,0.316
51775,0.33,1,48733,40.5,87.3,0.369
51790,0.324,0.963,38501,42.2,82.5,0.339
51800,0.642,0.784,66085,37.9,50.9,0.389
51810,0.703,0.985,65219,34.9,64.5,0.393
51820,0.402,0.975,44847,38.8,79.5,0.291
51830,0.75,1,48616,23.8,70.7,0.443
51840,0.588,1,44200,35.1,69,0.331
53001,0.161,0.598,43926,29,38.8,0.23
53003,0.293,0.933,43175,43.5,92.6,0.293
53005,0.888,0.894,60485,35.6,74.5,0.377
53007,0.678,0.728,51354,39.3,70.7,0.302
53009,0.726,0.645,46033,49,84.6,0.301
53011,0.839,0.862,58225,36.7,81.8,0.352
53013,0.165,0.657,42519,48.3,89.5,0.311
53015,0.568,0.713,47596,40.2,85.8,0.269
53017,0.394,0.734,51908,36.8,67.8,0.222
53019,0.617,0,37571,47.3,75,0.284
53021,0.831,0.867,55177,28.4,43.2,0.232
53023,0.382,0,51548,49,92.8,0.361
53025,0.638,0.613,45949,32.1,57.3,0.248
53027,0.6,0.599,42405,41.9,81.4,0.24
53029,0.546,0.531,58455,43.2,83.1,0.355
53031,0.402,0.425,46320,53.9,89.3,0.32
53033,0.894,0.968,71811,37.1,64.8,0.485
53035,0.788,0.833,62413,39.4,79.1,0.377
53037,0.733,0.599,42982,31.9,86.1,0.357
53039,0.532,0.398,41694,45.3,83.8,0.324
53041,0.494,0.393,42860,41.5,86,0.256
53043,0.338,0,47195,47.6,93.6,0.344
53045,0.572,0.363,48755,44.4,82.9,0.28
53047,0.407,0.2,40368,42.9,68.3,0.315
53049,0.582,0.352,39830,50.8,84.6,0.304
53051,0.713,0.169,40567,47.8,89.8,0.319
53053,0.808,0.934,59204,35.9,70.3,0.331
53055,0.45,0,53376,52.7,90.2,0.364
53057,0.77,0.71,55925,40.1,76.7,0.316
53059,0.546,0,53712,44,89.6,0.372
53061,0.823,0.892,68381,37.1,74.3,0.368
53063,0.776,0.863,49233,36.8,86.7,0.354
53065,0.765,0.208,41742,45,87.9,0.324
53067,0.795,0.79,62229,38.5,78.9,0.393
53069,0.04,0,41815,52.3,92.5,0.282
53071,0.652,0.829,46597,36.7,74.2,0.352
53073,0.818,0.741,51939,36.6,81.9,0.339
53075,0.642,0.725,36257,24.4,82.1,0.48
53077,0.772,0.765,43506,32.2,47.7,0.253
54001,0.931,0.163,37327,41.5,96.5,0.215
54003,0.276,0.684,53515,37.6,85.8,0.317
54005,0,0.186,42156,40.7,98.3,0.285
54007,0.597,0,31848,43.8,97.8,0.235
54009,0.08,0.579,42493,44.8,96.6,0.281
54011,0.979,0.784,38374,38.7,90.9,0.365
54013,0,0,31679,45.1,97.9,0.231
54015,0.056,0,31613,41.5,98.5,0.256
54017,0.5,0,34817,42.4,96.6,0.239
54019,0.58,0.421,33771,43,92.9,0.243
54021,0.9,0.393,38442,38,80,0.299
54023,0.396,0.213,41368,44,97.3,0.224
54025,0.482,0.303,37895,45,93.9,0.29
54027,0.812,0,27766,42.6,96.6,0.172
54029,0.123,0.697,38522,45.3,95,0.281
54031,0.659,0.195,32723,42.8,92.2,0.191
54033,0.477,0.63,43183,41.8,95,0.324
54035,0.325,0.286,40376,42.2,97.8,0.315
54037,0.454,0.516,65304,38.9,85.2,0.388
54039,0.717,0.748,46085,42.4,88.6,0.373
54041,0.252,0.31,36199,43.4,97.5,0.256
54043,0.566,0,35487,41.2,98.7,0.222
54045,0,0.292,36999,42.4,96,0.27
54047,0.165,0.14,22252,43.8,88.8,0.239
54049,0.887,0.585,42152,41,93.7,0.308
54051,0.457,0.51,40681,44.3,97.4,0.252
54053,0.25,0.35,38411,42.4,97.4,0.241
54055,0.892,0.593,34842,42.5,91.1,0.306
54057,0.793,0.354,31163,42.3,94.8,0.277
54059,0.45,0.103,35955,40.9,96.7,0.288
54061,0.9,0.731,44173,29.1,89.7,0.417
54063,0.199,0.115,41234,45,97.1,0.271
54065,0.508,0,36046,45,96.6,0.269
54067,0.315,0.128,40064,43.3,97.9,0.266
54069,0.844,0.769,41025,43.5,92.6,0.336
54071,0.768,0,34175,47.3,95.6,0.211
54073,0.6,0.455,41859,42.4,96.7,0.244
54075,0.504,0,33779,47.1,97.3,0.307
54077,0.604,0.095,45413,42,97.1,0.244
54079,0.236,0.642,54854,40.9,96.2,0.376
54081,0.724,0.607,40758,41.1,87.8,0.311
54083,0.683,0.376,37276,43.4,96.8,0.288
54085,0.752,0,35769,44.3,98.3,0.252
54087,0.699,0.2,28513,43.5,97.9,0.243
54089,0.809,0.279,33784,45.7,92.2,0.268
54091,0.746,0.403,39536,42.3,96.9,0.295
54093,0.376,0,37635,46.3,98.4,0.324
54095,0.2,0.089,39206,45.2,98.5,0.216
54097,0.277,0.36,39381,40.9,96.9,0.295
54099,0.813,0.348,36964,41.3,98.2,0.266
54101,0.203,0,27645,44.1,98.2,0.161
54103,0.246,0.461,37969,44.8,98.4,0.228
54105,0.775,0,34702,44.4,98.1,0.251
54107,0.423,0.732,42287,42.2,95.9,0.317
54109,0.515,0.111,34454,42.6,97.8,0.26
55001,0.334,0,44897,49.2,91.1,0.216
55003,0.33,0.451,38550,40.3,83.8,0.291
55005,0.672,0.341,44054,43.1,95,0.282
55007,0.703,0,44944,49.4,86.3,0.346
55009,0.847,0.855,53119,36.2,83.7,0.331
55011,0.651,0,47384,44.1,96.7,0.313
55013,0.644,0,39564,49.1,91,0.263
55015,0.731,0.725,65130,38.4,92.6,0.337
55017,0.551,0.539,50551,40.1,94.6,0.289
55019,0.193,0.083,43276,37.2,94.7,0.273
55021,0.597,0.393,57922,41,94.4,0.307
55023,0.38,0.376,42235,44.7,96.1,0.255
55025,0.852,0.877,61721,34.4,81.9,0.479
55027,0.849,0.514,53075,40.7,91.6,0.27
55029,0.625,0.31,50438,49.4,95.3,0.301
55031,0.77,0.612,45418,39.8,92.5,0.304
55033,0.911,0.407,48893,33.5,94,0.3
55035,0.788,0.77,48090,33.4,92.1,0.334
55037,0.324,0,47960,49,96.9,0.265
55039,0.78,0.649,53820,40.2,91.9,0.281
55041,0.733,0,39963,44.1,82.2,0.261
55043,0.186,0.355,46963,36.4,96.3,0.29
55045,0.312,0.398,55584,41.1,95.3,0.308
55047,0.417,0.257,46994,44.5,94.4,0.244
55049,0.287,0.201,55659,41.1,96.7,0.316
55051,0.704,0.322,39051,51,97.6,0.286
55053,0.271,0.278,44149,41.4,88,0.281
55055,0.777,0.659,53454,38.2,90.7,0.298
55057,0.48,0.165,45297,43.6,92.7,0.239
55059,0.9,0.893,54930,36.3,78,0.331
55061,0.825,0.277,53588,42.2,95.9,0.27
55063,0.649,0.832,51339,35.2,91.1,0.349
55065,0.206,0,49107,40.4,95.6,0.29
55067,0.464,0.408,42389,45.7,95.7,0.252
55069,0.414,0.46,49021,44.7,96.6,0.249
55071,0.949,0.611,48881,43,92.3,0.254
55073,0.645,0.57,53363,39.4,90.3,0.324
55075,0.347,0.382,40490,45.7,96.4,0.235
55077,0.469,0,46077,47.4,95.4,0.228
55078,0.314,0,33333,31.4,10.6,0.246
55079,0.879,0.998,43193,33.6,54.3,0.345
55081,0.371,0.423,49774,39.1,92.4,0.282
55083,0.613,0.187,51615,43.7,96,0.272
55085,0.777,0.25,45759,48,96,0.287
55087,0.868,0.753,58318,37.1,89.6,0.325
55089,0.848,0.751,75457,42.9,93.4,0.454
55091,0.632,0,47701,44.1,97.8,0.303
55093,0.914,0.464,59226,34.5,95.7,0.302
55095,0.783,0.145,48538,42.5,96.1,0.287
55097,0.821,0.64,50996,35.8,92.7,0.304
55099,0.678,0,42644,48.3,96.5,0.275
55101,0.555,0.877,54090,39,74.4,0.326
55103,0.705,0.279,45271,43,96.1,0.262
55105,0.91,0.796,49435,38,84.5,0.293
55107,0.704,0.234,38658,45.8,96.8,0.244
55109,0.828,0.468,68426,36.7,94.7,0.377
55111,0.673,0.539,52140,40,92.5,0.278
55113,0.745,0.158,39904,47.2,78.5,0.298
55115,0.873,0.256,46559,43,88.1,0.273
55117,0.79,0.717,52920,40.3,87,0.291
55119,0.536,0.196,44869,41.8,97.2,0.274
55121,0.597,0.104,49143,40.8,92.9,0.3
55123,0.535,0.143,45488,41.5,97,0.313
55125,0.659,0,40833,50.7,86.5,0.314
55127,0.631,0.658,54020,38.1,86.8,0.308
55129,0.617,0.168,41924,47.7,95.7,0.3
55131,0.763,0.692,66159,40.9,94.3,0.35
55133,0.912,0.901,75850,42,90.6,0.431
55135,0.579,0.351,50822,43.5,95.7,0.252
55137,0.968,0.105,43070,46.2,91.1,0.24
55139,0.86,0.866,51010,37.9,90.7,0.302
55141,0.651,0.633,47685,42.6,93.9,0.293
56001,0.677,0.881,42774,26.8,84.8,0.453
56003,0.534,0,52589,41.8,89.4,0.333
56005,0.195,0.709,79488,31.9,88.9,0.247
56007,0.334,0.584,55347,38.9,79.8,0.273
56009,0.296,0.446,63918,39,91.3,0.263
56011,0.265,0,53237,43.6,95.9,0.342
56013,0.245,0.486,50418,38.5,71.5,0.327
56015,0.027,0.54,43257,43.6,87.9,0.335
56017,0.599,0.685,42019,48.6,94.6,0.325
56019,0.352,0.51,57004,44.8,94.4,0.39
56021,0.428,0.802,55864,37,80.8,0.353
56023,0.627,0.173,64205,37.4,93.5,0.305
56025,0.394,0.856,57791,36.8,89.1,0.301
56027,0.038,0,38438,46.1,95,0.415
56029,0.332,0.558,53951,43.6,92.5,0.298
56031,0.449,0.414,45512,47.5,91.2,0.339
56033,0.484,0.645,52008,41.9,93.1,0.356
56035,0.633,0,77900,38.3,90.4,0.405
56037,0.281,0.891,71525,32.8,80.9,0.248
56039,0.352,0.536,68078,36.9,82.2,0.393
56041,0.604,0.569,58515,33.9,88.5,0.31
56043,0.272,0.64,47104,41.8,83.9,0.307
56045,0,0.455,55461,42.3,93.8,0.292
